name,category,max_radio
鱼肉香餐馆,蛙来哒,0.0674949511885643
金顺大排档,阿华大虾,0.35781922936439514
东北纯碱开花馒头,东来顺,0.15691763162612915
户大姐土豆粉,唯客,0.21779276430606842
户大姐土豆粉,汤饱宝,0.937649667263031
大花轿饭庄,豪享来,0.12021059542894363
洪辉仔美食,辣莊,0.12469329684972763
厨香居食坊,茶丸,0.877491295337677
黄焖鸡米饭,茶之道,0.137000173330307
永宏牛肉板面,"索菲克, Sofeco",0.22374196350574493
妙侬粥店,米集盒,0.12923704087734222
雄记大排档潮汕砂锅粥,金五门,0.3667666018009186
红火飞扬老汤面疙瘩,北家姓,0.2802237868309021
安徽板面,满哥甜品,0.07544070482254028
一番茶事,稻香,0.4683085083961487
鸿运麻辣烫,"圣巴里, SUNPARTY",0.43635430932044983
淮南老王牛肉面,柠檬皇后,0.3022780120372772
品鸣餐饮,黑玉奶茶,0.07141349464654922
鑫淼食府,辣府,0.2252199947834015
刘家面锅饼,外婆家,0.6052261590957642
黄焖鸡米饭?功夫煲仔,"西堤牛排, Tasty",0.2649245262145996
龙悦饭店,"咖啡洞, COFFEE GROTTA, COFFEEGROTTA",0.13084951043128967
食乐轩美食,"厚呷, HOUJIA",0.11995378136634827
疯哥小吃,功夫小子,0.1374012529850006
黄焖鸡米饭,蒙自源,0.05185670778155327
春风酒楼,荼啡茶,0.206595316529274
好再来餐厅,"豪客来, houcaller",0.24753281474113464
鑫隆快餐,茶百道,0.1603025645017624
臻鲜甄,"麦咖啡, McCafe",0.03236245736479759
襄阳牛杂面,重八牛府,0.6267687082290649
淮南牛肉汤,有家酸菜鱼,0.20218965411186218
和满居永和豆浆,蜜菓,0.8626760244369507
三味真火焖烧饭,巴将军火锅,0.1414971798658371
520一杯会告白的茶,西少爷,0.20256730914115906
露露猪蹄面馆,"甜蜜转身, Sweet Corner, SweetCorner",0.07336457073688507
稳胜湖洋蒸鸡,"爱思米, Kissme",0.4317520558834076
淮南牛肉汤,甜贵人,0.5954768657684326
大吉大利晚上吃鸡,"帝佰利, cafe de Paris, cafedeParis",0.6809495091438293
吉阿婆麻辣烫,"华夫班特, waffle bant, wafflebant",0.11646635085344315
好再来大骨头汤面馆,"罗帝可可, RODICOCO",0.3757860064506531
澄海卤鹅,鲜炎炭火,0.0789567083120346
虞虞面馆片儿川,"唐恩都乐, dunkin donuts, dunkindonuts",0.3853580057621002
惠捷快餐,"李先生, Mrlee",0.21038460731506348
叫了只炸鸡,相思蜜哒,0.2455437332391739
锋哥炖汤,外婆烧,0.12110857665538788
江南早点,"好伦哥, Origus",0.4233015775680542
吉祥馄钝面,吉祥馄饨,0.9995158910751343
何厨道味炸酱面,楼上火锅,0.46771958470344543
乐堡仕汉堡奶茶炸鸡,"恩茶, ENCHA",0.8618448376655579
井岗木桶饭,那都不是锅,0.22519946098327637
湘滋味盖码饭,"汉堡王, BurgerKing",0.23595494031906128
江西饭店,巴奴,0.13507595658302307
脆脆香,"雅山, gazan",0.09045206755399704
喜多多蛋糕坊,c多多,0.9323869347572327
Follow Me饮品店,"觅糖记, MeetDessert",0.20300784707069397
D2蛋糕,"雅蜜优格, yummy",0.13019588589668274
爱果生活水果捞,宫悦贡茶,0.3526623249053955
半勺,"优果, Yogo Juice, YogoJuice",0.0423181988298893
益香牛杂,小肥羊,0.6846486926078796
叫了只鸡,小尾羊,0.1390009969472885
锡纸花甲份,"赛百味, SUBWAY",0.11629999428987503
暖心爱慕烘焙工坊,"索菲克, Sofeco",0.36941808462142944
一知非,豆捞世家,0.13983875513076782
2号排档,72街,0.18793542683124542
地道面庄,地下铁,0.30321577191352844
湖南津市牛肉粉,许府牛,0.19398662447929382
美粥柒天,蒸膳美,0.19700315594673157
摇滚鸡排,"咖啡陪你, Caffebene",0.05827335640788078
回头客早点,Pacific Coffee,0.13471105694770813
原盅炖品,百味记小郡肝,0.030349813401699066
百家好滋味儿,幸福海岸咖啡,0.4397115707397461
皇家鸡排,"六角咖啡, La Kaffa, LaKaffa",0.13405361771583557
众德记,"甘杯, COMEBUY",0.45136094093322754
初民时光,胡须张,0.21577085554599762
伟龙餐厅,猫屎咖啡,0.22785890102386475
豪记河口肠粉,百味记小郡肝,0.5844403505325317
赵德扒鸡肉食店,"肯德基, KFC",0.24609188735485077
同菲河间驴肉火烧,鱼豆吉,0.19502755999565125
户大姐土豆粉.面,小红袍,0.3260799050331116
小炖肉盖饭,蛙小侠,0.22882738709449768
津津麻辣烫鸭血粉丝,五条人糖水铺,0.49780556559562683
云浮石磨拉肠,面点王,0.6213071942329407
雪莉妈妈营养配餐,"甜蜜转身, Sweet Corner, SweetCorner",0.3906337320804596
聚德食府,佳佳基,0.20827464759349823
官台二饭店,玺芝王茶,0.2337857335805893
喜悦酒楼,"百特喜, BAKERS",0.16060753166675568
鸿瑞美食,庆丰包子铺,0.2534388303756714
天福馅饼,"意大利咖啡, Cafe Barbera, CafeBarbera",0.08448927849531174
芳裕餐馆,"索菲克, Sofeco",0.08635065704584122
恋尚炒酸奶,凉先绅,0.3196921646595001
淮南牛肉汤,"泰迪咖啡, Teddy",0.2762666344642639
花甲天下,味蜀吾,0.3192717432975769
晋泉烧菜馆,外婆烧,0.3114170730113983
叫一碗鲁肉饭,豪尚豪,0.8726074695587158
黄师傅馄饨馆,"觅糖记, MeetDessert",0.9974061846733093
何老三馄饨馆,吉祥馄饨,0.4204076826572418
花甲先生,"李先生, Mrlee",0.9355684518814087
山东手工水饺,许府牛,0.6473422646522522
吉阿婆骨汤麻辣烫,巧滋巧味,0.443590372800827
老北京脱脂酱猪头肉,老港记,0.4509966969490051
美玲饭庄,茶家,0.27649474143981934
馋嘴面坊,"冰果彩虹, ICEGOBOW",0.1570708453655243
光香饭店,稻香,0.19523239135742188
烤动力菜馆,渝城老妈,0.08224137127399445
皇后猪蹄,雅岛英皇茶,0.2755599617958069
清真·兰州拉面,蒸美味,0.2384282499551773
一品山羊,"咔咔西, kakaxi",0.21128329634666443
淳香快餐,稻香,0.6116809844970703
miim·米麦,miss宋,0.6918494701385498
淮北刘记拉面,"觅糖记, MeetDessert",0.7109301090240479
全天美食,青沫茶颜,0.19465407729148865
文举牛羊肉,第七街,0.2000756412744522
港饮店,港饮之港,0.09293654561042786
正宗隆江猪脚饭,"华夫班特, waffle bant, wafflebant",0.22995473444461823
狐狸家,茶家,0.011006426066160202
红杉树大排档,贺蜜雅,0.513176441192627
一心西餐厅,雨花西餐厅,0.10002630949020386
秋英卤料店,"辛迪果饮, cider drink, ciderdrink",0.1017380952835083
津味乐时尚饭堂,媚娘の茶,0.4159363806247711
凯旋饭店,毛家饭店,0.05598684400320053
宣豪鱼粉,豪享来,0.08005288243293762
黄焖鸡米饭过桥米线,宫悦贡茶,0.6255521178245544
属鱼你,鱼豆吉,0.0230711679905653
火星比萨餐厅,小辉哥,0.06919802725315094
小食代现炒便当·小碗菜,小红袍,0.27168509364128113
淮氏羊汤馆,"优芙丝, YOGEN FRUZ, YOGENFRUZ",0.5400193929672241
渝恭冒菜,豪爽来,0.17109042406082153
鸿起顺美食城,逸美时光,0.2551455497741699
好味道牛汤面,烹然四季,0.6158878207206726
明朝那些饭事,港饮之港,0.204994797706604
黄焖鸡米饭,"甜蜜转身, Sweet Corner, SweetCorner",0.22085325419902802
麦包子,豪口福,0.8505311012268066
外婆烫饭,红舵码头,0.6338219046592712
徽派小厨,小青森,0.12672527134418488
铜锣湾,重八牛府,0.07538168877363205
谢记秘制卤肉饭,金五门,0.260153591632843
翠竹园食府,松竹,0.5672450661659241
鸿宾楼,"汉堡王, BurgerKing",0.032907258719205856
鸿乐酒家,欢乐柠檬,0.19107027351856232
淮南小吃街,小尾羊,0.9222918748855591
于桂芬沟帮子熏鸡,雪冰,0.11611829698085785
淮南牛肉汤,小南国,0.23998622596263885
顺味卤菜,味蜀吾,0.10536164045333862
红豆王小铺,"优芙丝, YOGEN FRUZ, YOGENFRUZ",0.3640151619911194
淮南牛肉汤,许府牛,0.13274605572223663
家家乐美食园,斯利美,0.35097137093544006
红房子,愉筷,0.07007264345884323
平常人家,甜贵人,0.4241332709789276
虾米便当,毋米粥,0.29959937930107117
锐志青年,转角故事,0.27634716033935547
锦食快餐馅饼粥,功夫小子,0.606462836265564
贝克汉堡,"好伦哥, Origus",0.270881325006485
乐事汉堡,鹿谷製茶,0.7873967885971069
霸王餐&新滋味扒饭,"利奥尼达斯, LEONIDAS",0.33427292108535767
黄焖鸡米饭,辛发亭,0.15403980016708374
丰泽园小吃,小青森,0.26504015922546387
阿珍煎包铺,阿水大杯茶,0.20831884443759918
王东小吃部,捞王,0.4777585566043854
一品扒鸡店,嘉和一品,0.3492244482040405
杨家山冰火房,甜贵人,0.39938539266586304
诚兴鲜面店,"辛迪果饮, cider drink, ciderdrink",0.15396693348884583
百味轩大排档,蜀大侠,0.30008235573768616
辣骨王,"德克士, Dicos",0.37710708379745483
小高草莓园,小肥羊,0.5355435609817505
淮南许氏牛肉汤,许府牛,0.7640688419342041
筒骨鲜粉,"歌帝梵, Godiva",0.10008127987384796
马喜拉面,"马迭尔, MADIEER",0.7240619659423828
老五拉面,"星期五, FRIDAYS",0.6091881394386292
李二饭店,傣妹火锅,0.9248594045639038
康师傅大排档,捞王,0.23442919552326202
花点西餐厅,江一湖,0.20331744849681854
隆辉汉堡,贺蜜雅,0.7337079644203186
永年驴肉酥鱼,凉先绅,0.3477715849876404
洺关大楼驴肉,"意大利咖啡, Cafe Barbera, CafeBarbera",0.43683508038520813
重庆鲜面条,"MissMilk酸奶家族, MissMilk",0.11585463583469391
原汁厚味羊肉汤,巴奴,0.9274088740348816
上品尚味快餐,高丽王朝牛排酱汤火锅,0.32632899284362793
鱼满堂海鲜大排档,"雅蜜优格, yummy",0.20063741505146027
乡音快餐,愉筷,0.27137377858161926
亚福早餐快餐,芝士客皇茶,0.285867840051651
检茶官,"茶米, CHAME",0.048685334622859955
广州肠粉,秦妈火锅,0.05156593769788742
笈美国际美食城,果麦,0.3926849067211151
光头佬水晶饺,乡水源,0.17852622270584106
好口福早点,大口九,0.4993385374546051
聚时光茶坊,X造杯,0.30049586296081543
六村小吃部,小尾羊,0.26668012142181396
旭记一品,仙芋传奇,0.2730744779109955
十三月,小青森,0.04682132229208946
杯言茶语,凉先绅,0.16433578729629517
阿鹏稀饭店,巧滋巧味,0.10962861776351929
老北京炸酱面,"布歌东京, mvuke tokyo, mvuketokyo",0.23410503566265106
好口味煲仔,"吸吉茶, CITITEA, CITITEE",0.16521751880645752
百味佳,"赛百味, SUBWAY",0.11318682879209518
早上好,尚上捞,0.16722668707370758
鸭坚强麻辣鸭脖子,江一湖,0.5103830695152283
撒拉人家中国兰州拉面,"味千拉面, 较大的休闲餐厅连锁经营商",0.18476012349128723
豪牛铁板牛排饭,斗牛士牛排,0.4910346567630768
红火飞扬老汤面疙瘩,小肥羊,0.1849416047334671
玉美小炒饭店,重庆小天鹅,0.26808637380599976
收乳客手感烘培,尚客优品,0.6966637372970581
广西扣肉粉,"马克西姆, Maxims",0.142625093460083
振忠快餐美食城,"猫山王, Musang King, MusangKing",0.3947635889053345
创客空间,相思蜜哒,0.31357541680336
秀琴餐馆,"凡情蒂诺, Valentino",0.062300752848386765
街坊甜品糖水小食饮料,"觅糖记, MeetDessert",0.35827577114105225
天天美食家,亚惠美食,0.09693903475999832
陈师傅久久鸭脖,潘师傅,0.669109582901001
聚万家中式快餐,愉筷,0.1458190381526947
麦汉堡,"麦咖啡, McCafe",0.163800910115242
兰州酿皮子,甜蜜榴恋,0.6434666514396667
单县羊汤大饼卷肉,小尾羊,0.2979769706726074
味品烘焙,阿华大虾,0.06685290485620499
老五牛羊肉,小尾羊,0.2975468635559082
王婆大虾,"猫山王, Musang King, MusangKing",0.2516222596168518
枫味糖水店,鱼豆吉,0.4444494843482971
杨轩记黄焖鸡米饭脆皮鸡米饭,八合里海记,0.44361209869384766
正宗云南过桥米线,"SPR咖啡, SPR COFFEE, SPRCOFFEE",0.7679833173751831
能不能给个面子,百世德咖啡,0.38270503282546997
凯斯维特.凯斯甜蜜,"Fuel Espresso, FuelEspresso",0.17402543127536774
早安食堂,"爱思米, Kissme",0.25229978561401367
徽铺椒麻鸡,椒麻鸡,0.7758886814117432
王记正宗淮南牛肉汤,"觅糖记, MeetDessert",0.24463510513305664
沙县小吃,小南国,0.08575241267681122
李勇熟食店石磨香油坊,"泰迪咖啡, Teddy",0.33624935150146484
糖溢,"站亭, Donut stop, Donutstop",0.06151237711310387
臧书羊肉,榴芒一族,0.710801899433136
奥尔良烤鸡店,凉先绅,0.3281877040863037
邱县王家牛羊肉,"猫山王, Musang King, MusangKing",0.4302564561367035
老洺关驴肉铺,老乡鸡,0.2938135862350464
丸茶一派,和茶仓,0.27317139506340027
汉阳苑韩国料理,"马迭尔, MADIEER",0.18532796204090118
原味汤粉王,"MY COFFEE, MYCOFFEE",0.10609591752290726
尚客黄焖鸡米饭,"爱思米, Kissme",0.32287684082984924
熏鸡,雪冰,0.04294203221797943
味美多蛋糕店,美滋美,0.3730892241001129
夏之恋,"棒约翰, PapaJohns",0.26642051339149475
彭肉干饭太和板面,"爱思米, Kissme",0.1742662638425827
老长沙臭豆腐,"哥老官, 哥老官美蛙鱼头",0.6276265978813171
金南猪脏粉,"茶大爷, teadaye",0.08820193260908127
鲜果时光,鲜果时间,0.31856876611709595
康师傅提货点,许府牛,0.35958126187324524
鲜泽熟食,舞茶道,0.12655146420001984
宏婷米线,面点王,0.10731832683086395
安可石磨肠粉,"罗帝可可, RODICOCO",0.363170325756073
康师傅提货点,潘师傅,0.966475248336792
康师傅羊肉汤,"甘杯, COMEBUY",0.9999507665634155
福来居小吃,豪爽来,0.24976547062397003
红岩餐饮肉夹馍羊肉汤馆,"8波茶, 8 bo tea, 8botea, 8bo tea",0.23024219274520874
提了小面,口渴了,0.2806634306907654
风味饺子馆,舌尖记忆,0.5406142473220825
北京卢记香酥鸭,不二锅,0.1353500783443451
鸟语花香中餐厅,"易思凯斯, Esquires",0.11779305338859558
黑闺女大馅水饺,名味食,0.22505176067352295
黑闺女大馅水饺,大娘水饺,0.409744530916214
不二村冒菜,蒸浏记,0.2570807933807373
何记鸭脖,捞王,0.08187956362962723
胡和记重庆小面,永和豆浆,0.8188274502754211
黄记麻辣烫,nobibi,0.5041936039924622
瓦香鸡闷罐肉,稻香,0.5139934420585632
重庆面馆,狗不理,0.052651580423116684
徽香地锅村,捞王,0.14266012609004974
惠子面馆,西少爷,0.12104800343513489
非池中无骨无刺焖鱼米饭,"伊示雅, ISHIJAH",0.284889280796051
馄饨王,c多多,0.1666780710220337
陈家老字号小米茶汤,"伊示雅, ISHIJAH",0.46808308362960815
随缘食府,杏记甜品,0.17505374550819397
香麦园蛋糕店,"好伦哥, Origus",0.16614656150341034
川湘园餐厅,川味观,0.2330862134695053
卜菲力牛排杯,"炭茶, THEONE",0.5056759715080261
沙县小吃,"比格, Big Pizza, BigPizza",0.2320510894060135
兄弟大排档,豪口福,0.11741596460342407
永安市味来菜馆,蛙来哒,0.15534113347530365
汤姆之家汉堡,外婆家,0.28379571437835693
美味吧·披萨奶茶小吃甜品,小蒙牛,0.22595694661140442
华莱士炸鸡汉堡,华莱士,0.9999966621398926
江南面馆,树心旁,0.07929231226444244
江西菜馆,江一湖,0.4346470832824707
麦吉特汉堡,"伊示雅, ISHIJAH",0.4912561774253845
大王面馆,王子拉茶,0.35821107029914856
宵夜糖水店,"茶大爷, teadaye",0.11384469270706177
黄焖鸡米饭,红舵码头,0.9571437835693359
黄焖鸡米饭,"茶米, CHAME",0.0815388560295105
鹿角巷THE ALLEY,"爱思米, Kissme",0.15294930338859558
协昌小吃店,磨咖小镇,0.48809218406677246
Mr.Q特色拌鸡架,"比比客, bbq",0.11926563084125519
实惠全羊,面点王,0.14841262996196747
小军馒头房,小红袍,0.743016242980957
贵州米皮,"蛋挞工坊, Milktars",0.09402002394199371
闽浙大排档,蜀大侠,0.2128344178199768
潮客汤粉王,"猫山王, Musang King, MusangKing",0.36053282022476196
胡丰快餐,小肥羊,0.09120859950780869
淮南牛肉汤,金米兰咖啡,0.5681443810462952
淮南牛肉汤,胡须张,0.5974227786064148
佳益美食坊,"赛百味, SUBWAY",0.29838672280311584
汉阳苑韩国料理,"雪花屋, SNOW HOUSE, SNOWHOUSE",0.110207699239254
阿修罗,"优果, Yogo Juice, YogoJuice",0.03615324944257736
滨滝居酒屋,"宾达, BEAN BAR, BEANBAR",0.08891358971595764
湘鲁缘食府,新作之茶,0.12793324887752533
许福记黄焖鸡米饭过桥米线,傣妹火锅,0.4484904706478119
正宗东北砂锅米线麻辣烫,Lady7,0.5122493505477905
金福圆,松竹,0.15607410669326782
格外香,小南国,0.8338820934295654
手功茶,一陌茶旅,0.4368700385093689
刘记卤味,海底捞,0.31068870425224304
尚饮,鱼尚鲜,0.018288370221853256
GOOTEA羔茶,"朵娜贝拉, dorabella",0.11922343820333481
豆当家,蒸浏记,0.8623363375663757
来客多饭店,唯客,0.8076744079589844
黄涛特色面馆,"亚柏蜜斯, yobomix",0.34014996886253357
淮南牛肉汤,地下铁,0.1602552831172943
林家小院水煎包,百客家,0.8362544178962708
安徽方记熟食店,"Honey Creme, HoneyCreme",0.31113049387931824
安忠酒楼,StayReal,0.1852748990058899
好又来卷馍,"爷茶, GRANDPA",0.29635414481163025
桐庐禾乐多餐饮有限公司,"甜蜜转身, Sweet Corner, SweetCorner",0.48291394114494324
金陵覆興園,"奉茶, FANG CHA, FANGCHA",0.04896186292171478
逸铭轩佬俵食品,面点王,0.24803297221660614
湖南米粉,"茶米, CHAME",0.3869016766548157
赢一美食,花逅,0.6617588400840759
张家馒头店,茶家,0.2284192442893982
阿兴麦虾面店,臻好时冻酸奶,0.30198708176612854
太和板面,嘉和一品,0.39448192715644836
宿迁市金地龙都餐饮有限公司,"库布里克, kubrick",0.7297885417938232
安庆特色小吃,哆可,0.14037199318408966
朋友缘饭店,毛家饭店,0.1523810476064682
辣妈美食,辣莊,0.32152727246284485
刘记锅贴,蜀大侠,0.5579031109809875
金木槿,"肯德基, KFC",0.04022803530097008
南泊玩雪糕冰淇淋,"好伦哥, Origus",0.3442029356956482
野生小鱼汤,亚惠美食,0.08102750033140182
开小灶外卖便当,"索菲克, Sofeco",0.6044005155563354
聚福楼美食,小龙坎老火锅,0.09690723568201065
玖玖胡辣汤,大家乐,0.23392325639724731
回回来餐馆,"易思凯斯, Esquires",0.20336434245109558
晓东饺面馆,东方既白,0.1516353189945221
煜源聚酒家,乡水源,0.803799569606781
手撕鸭,"麦咖啡, McCafe",0.40317389369010925
三正快餐炒鸡,"索非蜜斯, SoMi",0.1721363514661789
大部落饭店,雕刻时光,0.7920567989349365
宜兴环科园康洁快餐,水玉丸作,0.5950292348861694
九福米线,蒙自源,0.10979802906513214
一品香麻辣烫,一品三笑,0.3096860647201538
鑫源山庄,72街,0.45164287090301514
九号虾城,"杰拉朵, Gelato",0.4056961238384247
EASYTEA浅浅茶,"茶玛, TEAMACC",0.48168373107910156
四海餐馆,四海游龙,0.18855518102645874
葛记凉皮,亚惠美食,0.5004517436027527
快乐星汉堡店,"珍仕菓, Jazcu",0.5758011341094971
寻味炒菜便当,水天堂,0.45914819836616516
独一碗,嘉和一品,0.2962649166584015
兰州拉面,东方宫,0.29839059710502625
米员外,愉筷,0.08086590468883514
天津汤包馆,猫屎咖啡,0.2080555260181427
兰州拉面,小肥羊,0.21379528939723969
隨便烤点特色鸡翅,大快活,0.14179621636867523
优味烧腊,铁锅门养身香辣馆,0.29491496086120605
冷食批发,喜虾客,0.0786205530166626
伊早豆浆,鱼豆吉,0.276517778635025
麦客哆,"麦当劳, ""MCDONALDS""",0.7420172095298767
小镇母鸡汤,铁锅门养身香辣馆,0.4171968102455139
Lan blues coffee阑珊咖啡,"西舍咖啡, Seesaw Coffee, SeesawCoffee",0.879991888999939
恋吧麻辣串,"泰迪咖啡, Teddy",0.08869826793670654
金田小厨,蛙小侠,0.4739784598350525
吉的堡,台资味,0.438009113073349
石味先石锅菜,酷锅,0.3651503324508667
义兴饭店,"肯德基, KFC",0.20762880146503448
鹿角巷 THE ALLEY,"圣巴里, SUNPARTY",0.573030948638916
鑫味早点,淘汰郎,0.09075355529785156
凤凰台上,杰克西餐厅,0.10381416231393814
吉祥水饺,"辛迪果饮, cider drink, ciderdrink",0.2736896574497223
兰州拉面,东方宫,0.3130725622177124
豪大大鸡排,蜀大侠,0.2032545655965805
壹间砂锅麻辣烫,辣府,0.12701614201068878
helens,"炭茶, THEONE",0.04911229759454727
Helens,雪冰,0.03220824524760246
姐妹麻辣烫,愉筷,0.3096073269844055
姐妹美食城,百味记小郡肝,0.1735898107290268
小时代便当,小红袍,0.35055410861968994
姐妹饺子馆,"帕斯库奇, Pascucc",0.4296259880065918
巴斯牧场,巴奴,0.8307055234909058
重庆小面,重庆小天鹅,0.469279408454895
酷辣大嘴巴,亚惠美食,0.5734655261039734
海惠源炒饭,"MissMilk酸奶家族, MissMilk",0.19062721729278564
板浦绿豆粉,永和豆浆,0.36320576071739197
灌汤小笼包,电台巷,0.3470446765422821
王记甏肉干饭,捞王,0.45948901772499084
叫了只炸鸡,巧心丝,0.4288962781429291
兰州拉面,"酷姆思, CRUMBS",0.4557557702064514
孟记炸串,"塞纳左岸, SsanaZoan",0.38573527336120605
佳嘉客,果麦,0.9355870485305786
士林饭店,爵士岛咖啡,0.24898424744606018
广西冻糖水,食通天美食广场,0.15432856976985931
大眼蛋饼店,"杜佰瑞, ToBeray, ToBeray",0.33158135414123535
黄焖鸡木桶饭,"伊示雅, ISHIJAH",0.1419287472963333
北飘香,"宾达, BEAN BAR, BEANBAR",0.15534628927707672
家门口餐馆,茶家,0.1863999366760254
金牌老鸡面,金五门,0.5450200438499451
炸货熟食店,嘉和一品,0.1540146917104721
食滋居餐厅,外婆家,0.12472675740718842
澳牛好鲜奶·蛋壳包,"冰雪皇后, Dairy Queen, DairyQueen",0.4146941900253296
李强饭店,青沫茶颜,0.11464674770832062
老丫饭店,老乡鸡,0.6643810272216797
贾记生煎,雪冰,0.46161097288131714
绝味花甲酸辣粉,小红袍,0.15455490350723267
兄弟快餐,"唯咖啡, VOX",0.19990132749080658
祝福蛋糕房,"李先生, Mrlee",0.24557246267795563
朱婆馄饨,雪冰,0.5223223567008972
滨翔老豆腐,AROMILIA,0.656815230846405
一根长寿面,哆可,0.09752656519412994
明生老蛋糕店,逸美时光,0.5817859172821045
红红饭店,红舵码头,0.8546541929244995
姐妹干扣面馆,斗牛士牛排,0.2334909290075302
姐妹小菜,小南国,0.12306810915470123
闽福指西海美食,逸美时光,0.27980929613113403
吉祥之家,大象花园,0.15851357579231262
城后小吃,永和豆浆,0.2601791024208069
甜甜屋蛋糕,巧滋巧味,0.22641734778881073
淮南牛肉汤,新作之茶,0.34101808071136475
久享吃黄金鸡柳,"雪花屋, SNOW HOUSE, SNOWHOUSE",0.24721373617649078
久享吃黄金鸡柳,"易思凯斯, Esquires",0.3027169406414032
汕头大排档,巴乡鱼头,0.13076259195804596
顶正小吃,麻辣小屋,0.2859581410884857
蒋记麻辣烫,"觅糖记, MeetDessert",0.14168350398540497
原野饭店,阿华大虾,0.1216946691274643
耐鎚猪杂粿汁面,四海游龙,0.1746230274438858
金贝快餐,大快活,0.10414840281009674
口袋馍,大口九,0.07348081469535828
鑫磊全羊馆,"雅蜜优格, yummy",0.17765961587429047
汤阿婆,汤饱宝,0.6366069316864014
可比客,觅甜记,0.10702980309724808
聚贤德酒家,华必和,0.7587718963623047
石磨煎饼,稻香,0.1450464427471161
酱香米线,铁锅门养身香辣馆,0.4301573634147644
清真兰州拉面,欢乐柠檬,0.18854191899299622
绝味鸭脖,巧滋巧味,0.11288176476955414
杨记渝锦火锅米线,巴奴毛肚,0.30078160762786865
福旺轩饺子馆,铁锅门养身香辣馆,0.28883492946624756
立伟快餐店,愉筷,0.349005788564682
神仙居炸排骨,"拉瓦萨, LAVAZZA",0.49855151772499084
张小生鲜汁肉包,小肥羊,0.6175167560577393
饺酒皇排档,猫揽仙,0.40265074372291565
美思蜜可,"罗帝可可, RODICOCO",0.6764688491821289
江湖面馆,江一湖,0.24619624018669128
福捞,哆可,0.022512895986437798
藏书羊肉,小尾羊,0.8208975791931152
好再来牛肉板面,"好伦哥, Origus",0.2720445990562439
空杯饮品店,七杯茶,0.20553316175937653
肥仔烧腊,牛很鲜,0.11065532267093658
招牌牛肉粉锅贴&锅贴,烹大师,0.16499903798103333
兰州牛肉拉面,东方宫,0.8243193030357361
浍龙快餐,过江龙火锅,0.10071156919002533
饮茶小馆·超级奶爸,骑士老虎茶,0.6206667423248291
面包好了,愉筷,0.23239350318908691
福多太和牛肉板面,彤德莱,0.6458053588867188
淮南牛肉汤店,许府牛,0.24047106504440308
E家便当,毛家饭店,0.2942931652069092
梅县腌面,辣莊,0.1037897989153862
一锅鲜土菜馆,烹然四季,0.49396806955337524
茶鱼饭逅,三不牛腩,0.32509979605674744
富贵餐馆,蜜菓,0.1309240162372589
快天下中式快餐,潘师傅,0.31387239694595337
五谷磨坊,"雪花屋, SNOW HOUSE, SNOWHOUSE",0.2576722502708435
四通饭店,毛家饭店,0.585984468460083
好兄弟饮食店,"阿旺茶, AWON",0.4045409858226776
利源福饭店,避风港,0.15899622440338135
钢城人家菜馆,贺蜜雅,0.15145547688007355
京味笼包,"李先生, Mrlee",0.5417027473449707
安德鲁餐厅,鱼一哥,0.19297471642494202
绝味鸭脖,真功夫,0.2649751305580139
高兴小吃,小龙坎老火锅,0.4286094009876251
润滋餐厅,凉先绅,0.06728820502758026
快天下中式快餐连锁,"圣巴里, SUNPARTY",0.1263827234506607
法兰卡1876,可口麦田,0.7779503464698792
放鸡岛甜品站,甜品1号,0.11907456815242767
佰亿少爷餐饮管理有限公司,粥鼎记,0.5686075687408447
老七面馆,老港记,0.3893234133720398
河南饭店,小南国,0.4648814797401428
小古拉面馆,小南国,0.41409730911254883
猪仔桃大排档,"这里那里, HERE THERE, HERETHERE",0.1939699798822403
奇妙私家烘培坊,"甜品时间, DessertMemory",0.20807279646396637
mona Visa,"爱咪欧, Ei mio, Eimio",0.2796074450016022
郭记南环大骨羊汤,蛙来哒,0.9430145025253296
顺顺酒家,"甘杯, COMEBUY",0.3380485773086548
九九鸭脖王,九鼎轩,0.4047708809375763
石狮小吃,"芒不颠, crazymango",0.09414973109960556
北极光,如一坊,0.03906390443444252
蟹肉蒸包,西少爷,0.05997106060385704
纯真全羊饭馆,那年那班串串香火锅,0.2956838607788086
叫了个便当,红舵码头,0.20427636802196503
兰州伊香园牛肉拉面,佳佳基,0.33170777559280396
粉丝很忙,华必和,0.030741039663553238
中国兰州牛肉拉面,东方宫,0.9981479644775391
一點點,嘉和一品,0.18005935847759247
北京芝麻香酥饼,"李先生, Mrlee",0.15666057169437408
绝味久久鸭脖,"爱咪欧, Ei mio, Eimio",0.09248579293489456
西缘特色美食,亚惠美食,0.10332930088043213
开心饭店,树心旁,0.0359167717397213
金原鸭血粉丝汤馆,"乐乐茶, LELECHA, LE LE CHA",0.8998845815658569
钱丹土菜馆,鲜果港,0.16948863863945007
姐妹手擀面,三只耳,0.26622167229652405
姐妹手擀面,"刘一手火锅, 重庆刘一手火锅",0.1866796761751175
安食居烧肉饭燕山银座美食城店,"MissMilk酸奶家族, MissMilk",0.24244776368141174
驴肉火烧大蒸饺,蜀大侠,0.2294781506061554
盛世经典牛排,川味观,0.15635216236114502
后厨美食,稻香,0.12609927356243134
汪记淮南牛肉汤,黔乡牧人,0.2123154252767563
极致味道,新辣道,0.20867252349853516
嘉和小厨,嘉和一品,0.29149875044822693
兰州拉面,蒙自源,0.6544251441955566
